model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__bseg_tmp,XAUTO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XNCOP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XZAHL,TEXT,,
model.sap_source.stg_sap__bseg_tmp,SAKNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HKONT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KUNNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LIFNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FILKD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XBILK,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GVTYP,TEXT,,
model.sap_source.stg_sap__bseg_tmp,HZUON,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZFBDT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZTERM,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBD1T,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBD2T,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBD3T,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBD1P,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBD2P,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SKFBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SKNTO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WSKTO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZLSCH,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZLSPR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZBFIX,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HBKID,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BVTYP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NEBTR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWSK1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBT1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WRBT1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWSK2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBT2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WRBT2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWSK3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBT3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WRBT3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REBZG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REBZJ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REBZZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REBZT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZOLLT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZOLLD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LZBKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LANDL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DIEKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SAMNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ABPER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VRSKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VRSDT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DISBN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DISBJ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DISBZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WVERW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANFBN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANFBJ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANFBU,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANFAE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BLNBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BLNKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BLNPZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MSCHL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MANSP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MADAT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MANST,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MABER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ESRNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ESRRE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ESRPZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KLIBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,QSZNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,QBSHB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,QSFBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NAVHW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NAVFW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MATNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WERKS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MENGE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MEINS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ERFMG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ERFME,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BPMNG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BPRME,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EBELN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EBELP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZEKKN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ELIKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VPRSV,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PEINH,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BWKEY,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BWTAR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUSTW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REWRT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,REWWR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BONFB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUALT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PSALT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NPREI,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TBTKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRM,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRV,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRQ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,STCEG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EGBLD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EGLLD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RSTGR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RYACQ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RPACQ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RDIFF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RDIF2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PRCTR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XHKOM,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VNAME,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RECID,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EGRUP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VPTNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VERTT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VERTN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VBEWA,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DEPOT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXJCD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,IMKEY,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DABRZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,POPTS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FIPOS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KSTRG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NPLNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUFPL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,APLZL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PROJK,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PAOBJNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PASUBNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SPGRC,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BTYPE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ETYPE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XEGDR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LNRAN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HRKFT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBE2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBE3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB21,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB22,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB23,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB31,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB32,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMB33,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWST2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWST3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NAVH2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,NAVH3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SKNT2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SKNT3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BDIF3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RDIF3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HWMET,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GLUPM,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XRAGL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,UZAWE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LOKKT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FISTL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GEBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,STBUK,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXBH2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXBH3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PPRCT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XREF1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XREF2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KBLNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KBLPOS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,STTAX,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FKBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,OBZEI,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XNEGP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RFZEI,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,CCBTC,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KKBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,EMPFB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XREF3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DTWS1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DTWS2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DTWS3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DTWS4,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GRICD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GRIRG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GITYP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XPYPR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KIDNO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ABSBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,IDXSP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LINFV,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KONTT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KONTL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXDAT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AGZEI,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PYCUR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PYAMT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUPLA,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SECCO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,LSTAR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,CESSION_KZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PRZNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PPDIFF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PPDIF2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PPDIF3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENLC1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENLC2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENLC3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENFC,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENDAYS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PENRC,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GRANT_NBR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SCTAX,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FKBER_LONG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GMVKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SRTYPE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,INTRENO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MEASURE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUGGJ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PPA_EX_IND,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DOCLN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SEGMENT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PSEGMENT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PFKBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HKTID,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KSTAR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XLGCLR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TAXPS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PAYS_PROV,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PAYS_TRAN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MNDID,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XFRGE_BSEG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SQUAN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZSPREG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZBUSPARTN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZCHAN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZPRODUCT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZLOCA,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZLOB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZUSERFLD3,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZSTATE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZZREGION,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RE_BUKRS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RE_ACCOUNT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PGEBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PGRANT_NBR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUDGET_PD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PBUDGET_PD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,J_1TPBUPL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PEROP_BEG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PEROP_END,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FASTPAY,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,IGNR_IVREF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FMFGUS_KEY,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FMXDOCNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FMXYEAR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FMXDOCLN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FMXZEKKN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PRODPER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,RECRF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__bseg_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__bseg_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__pa0007_tmp,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,PERNR,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,SPRPS,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,SUBTY,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,AEDTM,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,UNAME,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,HISTO,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,REFEX,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,PREAS,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,RESE1,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,RESE2,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,SCHKZ,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,ZTERF,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,EMPCT,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MOSTD,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,WOSTD,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,ARBST,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,WKWDY,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,JRSTD,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,TEILK,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,MINTA,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MAXTA,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MINWO,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MAXWO,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MINMO,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MAXMO,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MINJA,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,MAXJA,NUMBER,,
model.sap_source.stg_sap__pa0007_tmp,DYSCH,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,KZTIM,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,WWEEK,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,AWTYP,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__pa0007_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__pa0007_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__t503_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__t503_tmp,PERSG,TEXT,,
model.sap_source.stg_sap__t503_tmp,PERSK,TEXT,,
model.sap_source.stg_sap__t503_tmp,ABART,TEXT,,
model.sap_source.stg_sap__t503_tmp,ABTYP,TEXT,,
model.sap_source.stg_sap__t503_tmp,ANTYP,TEXT,,
model.sap_source.stg_sap__t503_tmp,TRFKZ,TEXT,,
model.sap_source.stg_sap__t503_tmp,ZEITY,TEXT,,
model.sap_source.stg_sap__t503_tmp,AKSTA,TEXT,,
model.sap_source.stg_sap__t503_tmp,ANSTA,TEXT,,
model.sap_source.stg_sap__t503_tmp,AUSTA,TEXT,,
model.sap_source.stg_sap__t503_tmp,KONTY,TEXT,,
model.sap_source.stg_sap__t503_tmp,BURKZ,TEXT,,
model.sap_source.stg_sap__t503_tmp,MOLGA,TEXT,,
model.sap_source.stg_sap__t503_tmp,TYPSZ,TEXT,,
model.sap_source.stg_sap__t503_tmp,INWID,TEXT,,
model.sap_source.stg_sap__t503_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__t503_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__t503_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__pa0001_tmp,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,PERNR,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SPRPS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SUBTY,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,AEDTM,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,UNAME,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,HISTO,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,REFEX,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,PREAS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,RESE1,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,RESE2,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,BUKRS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,WERKS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,PERSG,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,PERSK,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,VDSK1,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,GSBER,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,BTRTL,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,JUPER,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ABKRS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ANSVH,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,KOSTL,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ORGEH,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,PLANS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,STELL,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,MSTBR,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SACHA,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SACHP,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SACHZ,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SNAME,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,ENAME,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,OTYPE,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SBMOD,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,KOKRS,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FISTL,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,GEBER,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,FKBER,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,GRANT_NBR,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,SGMNT,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,BUDGET_PD,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__pa0001_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__pa0001_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__pa0000_tmp,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,PERNR,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0000_tmp,SPRPS,TEXT,,
